route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
402L,SA,111367174,Park Meadows Mall,0,402L  2,1018770
402L,SA,111367175,Park Meadows Mall,0,402L  1,1018770
402L,SA,111367176,Park Meadows Mall,0,402L  2,1018770
402L,SA,111367177,Park Meadows Mall,0,402L  1,1018770
402L,SA,111367178,Park Meadows Mall,0,402L  2,1018770
402L,SA,111367179,Park Meadows Mall,0,402L  1,1018770
402L,SA,111367180,Park Meadows Mall,0,402L  2,1018770
402L,SA,111367181,Park Meadows Mall,0,402L  1,1018770
402L,SA,111367182,Park Meadows Mall,0,402L  2,1018770
402L,SA,111367183,Park Meadows Mall,0,402L  1,1018770
402L,SA,111367184,Mineral Stn,1,402L  1,1018773
402L,SA,111367185,Mineral Stn,1,402L  2,1018773
402L,SA,111367186,Mineral Stn,1,402L  2,1018773
402L,SA,111367187,Mineral Stn,1,402L  2,1018773
402L,SA,111367188,Mineral Stn,1,402L  2,1018773
402L,SA,111367189,Mineral Stn,1,402L  1,1018773
402L,SA,111367190,Mineral Stn,1,402L  2,1018773
402L,SA,111367191,Mineral Stn,1,402L  2,1018773
402L,SA,111367192,Mineral Stn,1,402L  1,1018773
402L,SA,111367193,Mineral Stn,1,402L  1,1018773
402L,SA,111367194,Mineral Stn,1,402L  1,1018773
402L,SA,111367195,Mineral Stn,1,402L  2,1018773
402L,SA,111367196,Mineral Stn,1,402L  2,1018773
402L,SA,111367197,Mineral Stn,1,402L  1,1018773
402L,SA,111367198,Mineral Stn,1,402L  1,1018774
402L,SA,111367199,Mineral Stn,1,402L  1,1018773
402L,SA,111367200,Mineral Stn,1,402L  1,1018773
402L,SU,111367201,Park Meadows Mall,0,402L  1,1018770
402L,SU,111367202,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367203,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367204,Park Meadows Mall,0,402L  1,1018770
402L,SU,111367205,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367206,Park Meadows Mall,0,402L  1,1018770
402L,SU,111367207,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367208,Park Meadows Mall,0,402L  1,1018770
402L,SU,111367209,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367210,Park Meadows Mall,0,402L  1,1018770
402L,SU,111367211,Park Meadows Mall,0,402L  2,1018770
402L,SU,111367212,Mineral Stn,1,402L  2,1018773
402L,SU,111367213,Mineral Stn,1,402L  1,1018773
402L,SU,111367214,Mineral Stn,1,402L  2,1018773
402L,SU,111367215,Mineral Stn,1,402L  1,1018773
402L,SU,111367216,Mineral Stn,1,402L  2,1018773
402L,SU,111367217,Mineral Stn,1,402L  1,1018773
402L,SU,111367218,Mineral Stn,1,402L  1,1018773
402L,SU,111367219,Mineral Stn,1,402L  2,1018773
402L,SU,111367220,Mineral Stn,1,402L  1,1018773
402L,SU,111367221,Mineral Stn,1,402L  2,1018773
402L,SU,111367222,Mineral Stn,1,402L  1,1018773
402L,WK,111367223,Park Meadows Mall,0,402L  6,1018770
402L,WK,111367224,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367225,Park Meadows Mall,0,402L  7,1018770
402L,WK,111367226,Park Meadows Mall,0,402L  6,1018770
402L,WK,111367227,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367228,Park Meadows Mall,0,402L  7,1018770
402L,WK,111367229,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367230,Park Meadows Mall,0,402L  7,1018770
402L,WK,111367231,Park Meadows Mall,0,402L  6,1018770
402L,WK,111367232,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367233,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367234,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367235,Park Meadows Mall,0,402L  4,1018770
402L,WK,111367236,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367237,Park Meadows Mall,0,402L  3,1018770
402L,WK,111367238,Park Meadows Mall,0,402L  3,1018770
402L,WK,111367239,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367240,Park Meadows Mall,0,402L  1,1018770
402L,WK,111367241,Park Meadows Mall,0,402L  3,1018770
402L,WK,111367242,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367243,Park Meadows Mall,0,402L  3,1018770
402L,WK,111367244,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367245,Park Meadows Mall,0,402L  1,1018770
402L,WK,111367246,Park Meadows Mall,0,402L  3,1018770
402L,WK,111367247,Park Meadows Mall,0,402L  5,1018770
402L,WK,111367248,Park Meadows Mall,0,402L  4,1018770
402L,WK,111367249,Park Meadows Mall,0,402L  2,1018770
402L,WK,111367250,Mineral Stn,1,402L  1,1018772
402L,WK,111367251,Mineral Stn,1,402L  3,1018772
402L,WK,111367252,Mineral Stn,1,402L  5,1018772
402L,WK,111367253,Mineral Stn,1,402L  2,1018773
402L,WK,111367254,Mineral Stn,1,402L  6,1018773
402L,WK,111367255,Mineral Stn,1,402L  3,1018773
402L,WK,111367256,Mineral Stn,1,402L  6,1018773
402L,WK,111367257,Mineral Stn,1,402L  2,1018772
402L,WK,111367258,Mineral Stn,1,402L  2,1018773
402L,WK,111367259,Mineral Stn,1,402L  7,1018773
402L,WK,111367260,Mineral Stn,1,402L  2,1018772
402L,WK,111367261,Mineral Stn,1,402L  6,1018772
402L,WK,111367262,Mineral Stn,1,402L  6,1018772
402L,WK,111367263,Mineral Stn,1,402L  5,1018772
402L,WK,111367264,Mineral Stn,1,402L  5,1018773
402L,WK,111367265,Mineral Stn,1,402L  5,1018772
402L,WK,111367266,Mineral Stn,1,402L  2,1018773
402L,WK,111367267,Mineral Stn,1,402L  5,1018772
402L,WK,111367268,Mineral Stn,1,402L  7,1018772
402L,WK,111367269,Mineral Stn,1,402L  5,1018773
402L,WK,111367270,Mineral Stn,1,402L  2,1018772
402L,WK,111367271,Mineral Stn,1,402L  2,1018773
402L,WK,111367272,Mineral Stn,1,402L  3,1018772
402L,WK,111367273,Mineral Stn,1,402L  3,1018772
402L,WK,111367274,Mineral Stn,1,402L  4,1018772
402L,WK,111367275,Mineral Stn,1,402L  1,1018774
402L,WK,111367276,Mineral Stn,1,402L  3,1018772
403,WK,111367277,Lincoln Station,0, 403  2,1018776
403,WK,111367278,Lincoln Station,0, 403  6,1018776
403,WK,111367279,Lincoln Station,0, 403  1,1018776
403,WK,111367280,Lincoln Station,0, 403  2,1018776
403,WK,111367281,Lincoln Station,0, 403  1,1018776
403,WK,111367282,Lincoln Station,0, 403  2,1018776
403,WK,111367283,Lincoln Station,0, 403  1,1018776
403,WK,111367284,Lincoln Station,0, 403  2,1018776
403,WK,111367285,Lincoln Station,0, 403  1,1018776
403,WK,111367286,Lincoln Station,0, 403  3,1018776
403,WK,111367287,Lincoln Station,0, 403  2,1018776
403,WK,111367288,Lincoln Station,0, 403  4,1018776
403,WK,111367289,Lincoln Station,0, 403  1,1018776
403,WK,111367290,Lincoln Station,0, 403  3,1018776
403,WK,111367291,Lincoln Station,0, 403  2,1018776
403,WK,111367292,Lincoln Station,0, 403  4,1018775
403,WK,111367293,Lincoln Station,0, 403  6,1018776
403,WK,111367294,Lincoln Station,0, 403  1,1018776
403,WK,111367295,Lincoln Station,0, 403  5,1018776
403,WK,111367296,Lincoln Station,0, 403  2,1018776
403,WK,111367297,Lincoln Station,0, 403  6,1018776
403,WK,111367298,Lincoln Station,0, 403  1,1018776
403,WK,111367299,Lincoln Station,0, 403  5,1018776
403,WK,111367300,Mineral Station,1, 403  4,1018778
403,WK,111367301,Mineral Station,1, 403  1,1018778
403,WK,111367302,Mineral Station,1, 403  3,1018777
403,WK,111367303,Mineral Station,1, 403  5,1018778
403,WK,111367304,Mineral Station,1, 403  2,1018778
403,WK,111367305,Mineral Station,1, 403  6,1018778
403,WK,111367306,Mineral Station,1, 403  5,1018778
403,WK,111367307,Mineral Station,1, 403  2,1018778
403,WK,111367308,Mineral Station,1, 403  6,1018778
403,WK,111367309,Mineral Station,1, 403  1,1018778
403,WK,111367310,Mineral Station,1, 403  2,1018778
403,WK,111367311,Mineral Station,1, 403  1,1018778
403,WK,111367312,Mineral Station,1, 403  2,1018778
403,WK,111367313,Mineral Station,1, 403  1,1018778
403,WK,111367314,Mineral Station,1, 403  1,1018778
403,WK,111367315,Mineral Station,1, 403  2,1018778
403,WK,111367316,Mineral Station,1, 403  1,1018778
403,WK,111367317,Mineral Station,1, 403  2,1018778
403,WK,111367318,Mineral Station,1, 403  4,1018778
403,WK,111367319,Mineral Station,1, 403  1,1018778
403,WK,111367320,Mineral Station,1, 403  3,1018778
403,WK,111367321,Mineral Station,1, 403  2,1018778
42,SA,111367322, Green Valley Ranch,0,  42  7,1018781
42,SA,111367323, Green Valley Ranch,0,  42  5,1018781
42,SA,111367324, Green Valley Ranch,0,  42  4,1018781
42,SA,111367325, Green Valley Ranch,0,  42  3,1018781
42,SA,111367326, Green Valley Ranch,0,  42  1,1018781
42,SA,111367327, Green Valley Ranch,0,  42  6,1018781
42,SA,111367328, Green Valley Ranch,0,  42  8,1018781
42,SA,111367329, Green Valley Ranch,0,  42  2,1018781
42,SA,111367330, Green Valley Ranch,0,  42  7,1018781
42,SA,111367331, Green Valley Ranch,0,  42  5,1018781
42,SA,111367332, Green Valley Ranch,0,  42  4,1018781
42,SA,111367333, Green Valley Ranch,0,  42  3,1018781
42,SA,111367334, Green Valley Ranch,0,  42  1,1018781
42,SA,111367335, Green Valley Ranch,0,  42  6,1018781
42,SA,111367336, Green Valley Ranch,0,  42  8,1018781
42,SA,111367337, Green Valley Ranch,0,  42  2,1018781
42,SA,111367338, Green Valley Ranch,0,  42  7,1018781
42,SA,111367339, Green Valley Ranch,0,  42  5,1018781
42,SA,111367340, Green Valley Ranch,0,  42  4,1018781
42,SA,111367341, Green Valley Ranch,0,  42  3,1018781
42,SA,111367342, Green Valley Ranch,0,  42  1,1018781
42,SA,111367343, Green Valley Ranch,0,  42  6,1018781
42,SA,111367344, Green Valley Ranch,0,  42  8,1018781
42,SA,111367345, Green Valley Ranch,0,  42  2,1018781
42,SA,111367346, Green Valley Ranch,0,  42  7,1018781
42,SA,111367347, Green Valley Ranch,0,  42  5,1018781
42,SA,111367348, Green Valley Ranch,0,  42  4,1018781
42,SA,111367349, Green Valley Ranch,0,  42  3,1018781
42,SA,111367350, Green Valley Ranch,0,  42  1,1018781
42,SA,111367351, Green Valley Ranch,0,  42  6,1018781
42,SA,111367352, Green Valley Ranch,0,  42  8,1018781
42,SA,111367353, Green Valley Ranch,0,  42  2,1018781
42,SA,111367354, Green Valley Ranch,0,  42  7,1018781
42,SA,111367355, Green Valley Ranch,0,  42  5,1018781
42,SA,111367356, Green Valley Ranch,0,  42  4,1018781
42,SA,111367357, Green Valley Ranch,0,  42  3,1018781
42,SA,111367358, Green Valley Ranch,0,  42  1,1018781
42,SA,111367359, Green Valley Ranch,0,  42  6,1018781
42,SA,111367360, Green Valley Ranch,0,  42  8,1018781
42,SA,111367361, Green Valley Ranch,0,  42  2,1018781
42,SA,111367362, Green Valley Ranch,0,  42  7,1018781
42,SA,111367363, Green Valley Ranch,0,  42  5,1018781
42,SA,111367364, Green Valley Ranch,0,  42  4,1018779
42,SA,111367365, Green Valley Ranch,0,  42  3,1018779
42,SA,111367366, Green Valley Ranch,0,  42  1,1018780
42,SA,111367367,Central Park Stn via Montbello,1,  42  7,1018785
42,SA,111367368,Central Park Stn via Montbello,1,  42  5,1018785
42,SA,111367369,Central Park Stn via Montbello,1,  42  4,1018785
42,SA,111367370,Central Park Stn via Montbello,1,  42  3,1018785
42,SA,111367371,Central Park Stn via Montbello,1,  42  1,1018785
42,SA,111367372,Central Park Stn via Montbello,1,  42  6,1018785
42,SA,111367373,Central Park Stn via Montbello,1,  42  8,1018785
42,SA,111367374,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367375,Central Park Stn via Montbello,1,  42  7,1018785
42,SA,111367376,Central Park Stn via Montbello,1,  42  5,1018785
42,SA,111367377,Central Park Stn via Montbello,1,  42  4,1018785
42,SA,111367378,Central Park Stn via Montbello,1,  42  3,1018785
42,SA,111367379,Central Park Stn via Montbello,1,  42  1,1018785
42,SA,111367380,Central Park Stn via Montbello,1,  42  6,1018785
42,SA,111367381,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367382,40th & Airport Stn,1,  42  6,1018784
42,SA,111367383,Central Park Stn via Montbello,1,  42  8,1018785
42,SA,111367384,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367385,Central Park Stn via Montbello,1,  42  7,1018785
42,SA,111367386,Central Park Stn via Montbello,1,  42  5,1018785
42,SA,111367387,Central Park Stn via Montbello,1,  42  4,1018785
42,SA,111367388,Central Park Stn via Montbello,1,  42  3,1018785
42,SA,111367389,Central Park Stn via Montbello,1,  42  1,1018785
42,SA,111367390,Central Park Stn via Montbello,1,  42  6,1018785
42,SA,111367391,Central Park Stn via Montbello,1,  42  8,1018785
42,SA,111367392,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367393,Central Park Stn via Montbello,1,  42  7,1018785
42,SA,111367394,Central Park Stn via Montbello,1,  42  5,1018785
42,SA,111367395,Central Park Stn via Montbello,1,  42  4,1018785
42,SA,111367396,Central Park Stn via Montbello,1,  42  3,1018785
42,SA,111367397,Central Park Stn via Montbello,1,  42  1,1018785
42,SA,111367398,Central Park Stn via Montbello,1,  42  6,1018785
42,SA,111367399,Central Park Stn via Montbello,1,  42  8,1018785
42,SA,111367400,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367401,Central Park Stn via Montbello,1,  42  7,1018785
42,SA,111367402,Central Park Stn via Montbello,1,  42  5,1018785
42,SA,111367403,Central Park Stn via Montbello,1,  42  4,1018785
42,SA,111367404,Central Park Stn via Montbello,1,  42  3,1018785
42,SA,111367405,Central Park Stn via Montbello,1,  42  1,1018785
42,SA,111367406,Central Park Stn via Montbello,1,  42  6,1018785
42,SA,111367407,Central Park Stn via Montbello,1,  42  8,1018785
42,SA,111367408,Central Park Stn via Montbello,1,  42  2,1018785
42,SA,111367409,40th & Airport Stn,1,  42  1,1018784
42,SU,111367410, Green Valley Ranch,0,  42  3,1018779
42,SU,111367411, Green Valley Ranch,0,  42  7,1018781
42,SU,111367412, Green Valley Ranch,0,  42  5,1018781
42,SU,111367413, Green Valley Ranch,0,  42  4,1018781
42,SU,111367414, Green Valley Ranch,0,  42  3,1018781
42,SU,111367415, Green Valley Ranch,0,  42  1,1018781
42,SU,111367416, Green Valley Ranch,0,  42  6,1018781
42,SU,111367417, Green Valley Ranch,0,  42  8,1018781
42,SU,111367418, Green Valley Ranch,0,  42  2,1018781
42,SU,111367419, Green Valley Ranch,0,  42  7,1018781
42,SU,111367420, Green Valley Ranch,0,  42  5,1018781
42,SU,111367421, Green Valley Ranch,0,  42  4,1018781
42,SU,111367422, Green Valley Ranch,0,  42  5,1018781
42,SU,111367423, Green Valley Ranch,0,  42  3,1018781
42,SU,111367424, Green Valley Ranch,0,  42  1,1018781
42,SU,111367425, Green Valley Ranch,0,  42  6,1018781
42,SU,111367426, Green Valley Ranch,0,  42  8,1018781
42,SU,111367427, Green Valley Ranch,0,  42  2,1018781
42,SU,111367428, Green Valley Ranch,0,  42  7,1018781
42,SU,111367429, Green Valley Ranch,0,  42  5,1018781
42,SU,111367430, Green Valley Ranch,0,  42  4,1018781
42,SU,111367431, Green Valley Ranch,0,  42  3,1018781
42,SU,111367432, Green Valley Ranch,0,  42  1,1018781
42,SU,111367433, Green Valley Ranch,0,  42  6,1018781
42,SU,111367434, Green Valley Ranch,0,  42  8,1018781
42,SU,111367435, Green Valley Ranch,0,  42  2,1018781
42,SU,111367436, Green Valley Ranch,0,  42  7,1018781
42,SU,111367437, Green Valley Ranch,0,  42  5,1018781
42,SU,111367438, Green Valley Ranch,0,  42  4,1018781
42,SU,111367439, Green Valley Ranch,0,  42  3,1018781
42,SU,111367440, Green Valley Ranch,0,  42  1,1018781
42,SU,111367441, Green Valley Ranch,0,  42  6,1018781
42,SU,111367442, Green Valley Ranch,0,  42  8,1018781
42,SU,111367443, Green Valley Ranch,0,  42  2,1018781
42,SU,111367444, Green Valley Ranch,0,  42  7,1018781
42,SU,111367445, Green Valley Ranch,0,  42  5,1018781
42,SU,111367446, Green Valley Ranch,0,  42  4,1018781
42,SU,111367447, Green Valley Ranch,0,  42  3,1018781
42,SU,111367448, Green Valley Ranch,0,  42  1,1018781
42,SU,111367449, Green Valley Ranch,0,  42  6,1018781
42,SU,111367450, Green Valley Ranch,0,  42  8,1018781
42,SU,111367451, Green Valley Ranch,0,  42  2,1018781
42,SU,111367452, Green Valley Ranch,0,  42  7,1018781
42,SU,111367453, Green Valley Ranch,0,  42  4,1018779
42,SU,111367454, Green Valley Ranch,0,  42  1,1018780
42,SU,111367455,Central Park Stn via Montbello,1,  42  5,1018785
42,SU,111367456,Central Park Stn via Montbello,1,  42  4,1018785
42,SU,111367457,Central Park Stn via Montbello,1,  42  3,1018785
42,SU,111367458,Central Park Stn via Montbello,1,  42  1,1018785
42,SU,111367459,Central Park Stn via Montbello,1,  42  6,1018785
42,SU,111367460,Central Park Stn via Montbello,1,  42  8,1018785
42,SU,111367461,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367462,Central Park Stn via Montbello,1,  42  7,1018785
42,SU,111367463,Central Park Stn via Montbello,1,  42  5,1018785
42,SU,111367464,Central Park Stn via Montbello,1,  42  4,1018785
42,SU,111367465,Central Park Stn via Montbello,1,  42  3,1018785
42,SU,111367466,Central Park Stn via Montbello,1,  42  1,1018785
42,SU,111367467,Central Park Stn via Montbello,1,  42  6,1018785
42,SU,111367468,Central Park Stn via Montbello,1,  42  8,1018785
42,SU,111367469,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367470,Central Park Stn via Montbello,1,  42  7,1018785
42,SU,111367471,Central Park Stn via Montbello,1,  42  5,1018785
42,SU,111367472,Central Park Stn via Montbello,1,  42  3,1018785
42,SU,111367473,Central Park Stn via Montbello,1,  42  6,1018785
42,SU,111367474,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367475,40th & Airport Stn,1,  42  1,1018784
42,SU,111367476,Central Park Stn via Montbello,1,  42  4,1018785
42,SU,111367477,Central Park Stn via Montbello,1,  42  1,1018785
42,SU,111367478,40th & Airport Stn,1,  42  6,1018784
42,SU,111367479,Central Park Stn via Montbello,1,  42  8,1018785
42,SU,111367480,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367481,Central Park Stn via Montbello,1,  42  7,1018785
42,SU,111367482,Central Park Stn via Montbello,1,  42  5,1018785
42,SU,111367483,Central Park Stn via Montbello,1,  42  4,1018785
42,SU,111367484,Central Park Stn via Montbello,1,  42  3,1018785
42,SU,111367485,Central Park Stn via Montbello,1,  42  1,1018785
42,SU,111367486,Central Park Stn via Montbello,1,  42  6,1018785
42,SU,111367487,Central Park Stn via Montbello,1,  42  8,1018785
42,SU,111367488,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367489,Central Park Stn via Montbello,1,  42  7,1018785
42,SU,111367490,Central Park Stn via Montbello,1,  42  5,1018785
42,SU,111367491,Central Park Stn via Montbello,1,  42  4,1018785
42,SU,111367492,Central Park Stn via Montbello,1,  42  3,1018785
42,SU,111367493,Central Park Stn via Montbello,1,  42  1,1018785
42,SU,111367494,Central Park Stn via Montbello,1,  42  6,1018785
42,SU,111367495,Central Park Stn via Montbello,1,  42  8,1018785
42,SU,111367496,Central Park Stn via Montbello,1,  42  2,1018785
42,SU,111367497,Central Park Stn via Montbello,1,  42  7,1018785
42,WK,111367498, Green Valley Ranch,0,  42  2,1018781
42,WK,111367499, Green Valley Ranch,0,  42  7,1018781
42,WK,111367500,40th & Airport Stn,0,  42 33,1018782
42,WK,111367501,40th & Airport Stn,0,  42 31,1018782
42,WK,111367502, Green Valley Ranch,0,  42  8,1018781
42,WK,111367503, Green Valley Ranch,0,  42  6,1018781
42,WK,111367504, Green Valley Ranch,0,  42  1,1018781
42,WK,111367505, Green Valley Ranch,0,  42  5,1018781
42,WK,111367506, Green Valley Ranch,0,  42  4,1018781
42,WK,111367507, Green Valley Ranch,0,  42  3,1018781
42,WK,111367508, Green Valley Ranch,0,  42 27,1018781
42,WK,111367509, Green Valley Ranch,0,  42 24,1018781
42,WK,111367510, Green Valley Ranch,0,  42  7,1018781
42,WK,111367511, Green Valley Ranch,0,  42  8,1018781
42,WK,111367512, Green Valley Ranch,0,  42 25,1018781
42,WK,111367513, Green Valley Ranch,0,  42 26,1018780
42,WK,111367514, Green Valley Ranch,0,  42 23,1018780
42,WK,111367515, Green Valley Ranch,0,  42 22,1018780
42,WK,111367516, Green Valley Ranch,0,  42  5,1018781
42,WK,111367517, Green Valley Ranch,0,  42  4,1018781
42,WK,111367518, Green Valley Ranch,0,  42 35,1018781
42,WK,111367519, Green Valley Ranch,0,  42  7,1018781
42,WK,111367520, Green Valley Ranch,0,  42 38,1018781
42,WK,111367521, Green Valley Ranch,0,  42 36,1018781
42,WK,111367522, Green Valley Ranch,0,  42 34,1018781
42,WK,111367523, Green Valley Ranch,0,  42  1,1018781
42,WK,111367524, Green Valley Ranch,0,  42  5,1018781
42,WK,111367525, Green Valley Ranch,0,  42  4,1018781
42,WK,111367526, Green Valley Ranch,0,  42 35,1018781
42,WK,111367527, Green Valley Ranch,0,  42  7,1018781
42,WK,111367528, Green Valley Ranch,0,  42 38,1018781
42,WK,111367529, Green Valley Ranch,0,  42 36,1018781
42,WK,111367530, Green Valley Ranch,0,  42 34,1018781
42,WK,111367531, Green Valley Ranch,0,  42 32,1018781
42,WK,111367532, Green Valley Ranch,0,  42 39,1018781
42,WK,111367533, Green Valley Ranch,0,  42 37,1018781
42,WK,111367534, Green Valley Ranch,0,  42 35,1018781
42,WK,111367535, Green Valley Ranch,0,  42 33,1018781
42,WK,111367536, Green Valley Ranch,0,  42 31,1018781
42,WK,111367537, Green Valley Ranch,0,  42  8,1018781
42,WK,111367538, Green Valley Ranch,0,  42  6,1018781
42,WK,111367539, Green Valley Ranch,0,  42  1,1018781
42,WK,111367540, Green Valley Ranch,0,  42  5,1018781
42,WK,111367541, Green Valley Ranch,0,  42  4,1018781
42,WK,111367542, Green Valley Ranch,0,  42  3,1018781
42,WK,111367543, Green Valley Ranch,0,  42  2,1018781
42,WK,111367544, Green Valley Ranch,0,  42  7,1018781
42,WK,111367545, Green Valley Ranch,0,  42  8,1018781
42,WK,111367546, Green Valley Ranch,0,  42  6,1018781
42,WK,111367547, Green Valley Ranch,0,  42  1,1018781
42,WK,111367548, Green Valley Ranch,0,  42  5,1018781
42,WK,111367549, Green Valley Ranch,0,  42  4,1018781
42,WK,111367550, Green Valley Ranch,0,  42  3,1018781
42,WK,111367551, Green Valley Ranch,0,  42  2,1018781
42,WK,111367552, Green Valley Ranch,0,  42 22,1018781
42,WK,111367553, Green Valley Ranch,0,  42 21,1018781
42,WK,111367554, Green Valley Ranch,0,  42  6,1018781
42,WK,111367555, Green Valley Ranch,0,  42  1,1018783
42,WK,111367556, Green Valley Ranch,0,  42  5,1018781
42,WK,111367557, Green Valley Ranch,0,  42  4,1018781
42,WK,111367558, Green Valley Ranch,0,  42  3,1018779
42,WK,111367559, Green Valley Ranch,0,  42  2,1018779
42,WK,111367560,Central Park Stn via Montbello,1,  42 31,1018785
42,WK,111367561,Central Park Stn via Montbello,1,  42  8,1018785
42,WK,111367562,40th & Airport Stn,1,  42 32,1018784
42,WK,111367563,40th & Airport Stn,1,  42  3,1018784
42,WK,111367564,40th & Airport Stn,1,  42 39,1018784
42,WK,111367565,40th & Airport Stn,1,  42  2,1018784
42,WK,111367566,Central Park Stn via Montbello,1,  42  5,1018785
42,WK,111367567,Central Park Stn via Montbello,1,  42 27,1018785
42,WK,111367568,Central Park Stn via Montbello,1,  42  7,1018785
42,WK,111367569,Central Park Stn via Montbello,1,  42 38,1018785
42,WK,111367570,Central Park Stn via Montbello,1,  42 36,1018785
42,WK,111367571,Central Park Stn via Montbello,1,  42 34,1018785
42,WK,111367572,Central Park Stn via Montbello,1,  42 32,1018785
42,WK,111367573,40th & Airport Stn,1,  42 22,1018784
42,WK,111367574,40th & Airport Stn,1,  42 21,1018784
42,WK,111367575,Central Park Stn via Montbello,1,  42  6,1018785
42,WK,111367576,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367577,40th & Airport Stn,1,  42 36,1018784
42,WK,111367578,Central Park Stn via Montbello,1,  42 36,1018785
42,WK,111367579,Central Park Stn via Montbello,1,  42 34,1018785
42,WK,111367580,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367581,Central Park Stn via Montbello,1,  42  5,1018785
42,WK,111367582,Central Park Stn via Montbello,1,  42  4,1018785
42,WK,111367583,Central Park Stn via Montbello,1,  42 35,1018785
42,WK,111367584,Central Park Stn via Montbello,1,  42  7,1018785
42,WK,111367585,Central Park Stn via Montbello,1,  42 38,1018785
42,WK,111367586,Central Park Stn via Montbello,1,  42 34,1018785
42,WK,111367587,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367588,Central Park Stn via Montbello,1,  42  5,1018785
42,WK,111367589,Central Park Stn via Montbello,1,  42  4,1018785
42,WK,111367590,Central Park Stn via Montbello,1,  42 35,1018785
42,WK,111367591,Central Park Stn via Montbello,1,  42 33,1018785
42,WK,111367592,Central Park Stn via Montbello,1,  42  6,1018785
42,WK,111367593,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367594,Central Park Stn via Montbello,1,  42  5,1018785
42,WK,111367595,Central Park Stn via Montbello,1,  42  4,1018785
42,WK,111367596,Central Park Stn via Montbello,1,  42  3,1018785
42,WK,111367597,Central Park Stn via Montbello,1,  42  2,1018785
42,WK,111367598,Central Park Stn via Montbello,1,  42  7,1018785
42,WK,111367599,Central Park Stn via Montbello,1,  42  8,1018785
42,WK,111367600,Central Park Stn via Montbello,1,  42  6,1018785
42,WK,111367601,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367602,Central Park Stn via Montbello,1,  42  5,1018785
42,WK,111367603,Central Park Stn via Montbello,1,  42  4,1018785
42,WK,111367604,Central Park Stn via Montbello,1,  42  3,1018785
42,WK,111367605,Central Park Stn via Montbello,1,  42  2,1018785
42,WK,111367606,Central Park Stn via Montbello,1,  42  7,1018785
42,WK,111367607,Central Park Stn via Montbello,1,  42  8,1018785
42,WK,111367608,Central Park Stn via Montbello,1,  42 25,1018785
42,WK,111367609,Central Park Stn via Montbello,1,  42 26,1018785
42,WK,111367610,Central Park Stn via Montbello,1,  42 23,1018785
42,WK,111367611,Central Park Stn via Montbello,1,  42  4,1018785
42,WK,111367612,Central Park Stn via Montbello,1,  42  3,1018785
42,WK,111367613,Central Park Stn via Montbello,1,  42  2,1018785
42,WK,111367614,Central Park Stn via Montbello,1,  42 22,1018785
42,WK,111367615,Central Park Stn via Montbello,1,  42 21,1018785
42,WK,111367616,Central Park Stn via Montbello,1,  42  1,1018785
42,WK,111367617,40th & Airport Stn,1,  42 38,1018784
42,WK,111367618,Central Park Stn via Montbello,1,  42  7,1018787
42,WK,111367619,Central Park Stn via Montbello,1,  42 24,1018785
42,WK,111367620,Central Park Stn via Montbello,1,  42  6,1018787
43,SA,111367621,Central Park via MLK Blvd,0,  43  2,1018788
43,SA,111367622,Central Park via MLK Blvd,0,  43  2,1018788
43,SA,111367623,Central Park via MLK Blvd,0,  43  6,1018788
43,SA,111367624,Central Park via MLK Blvd,0,  43  1,1018788
43,SA,111367625,Central Park via MLK Blvd,0,  43  6,1018788
43,SA,111367626,Central Park via MLK Blvd,0,  43  3,1018788
43,SA,111367627,Central Park via MLK Blvd,0,  43  1,1018788
43,SA,111367628,Central Park via MLK Blvd,0,  43  3,1018788
